Operation,Energy,Time,Power
delete,9.5833221,1101500,8.70024702678166
delete,9.86107355,9522291,1.035577840458772
delete,9.9183584,3985250,2.4887669280471743
delete,10.056808600000002,1113834,9.029001269488992
delete,11.506816300000004,3357375,3.427325306228826
delete,11.849068800000001,1938958,6.111049749401483
delete,11.913606549999999,3432542,3.470782455101787
delete,12.207439500000001,1111875,10.97914738617201
delete,12.357070500000003,3591292,3.4408425992651117
delete,12.624703150000002,9451125,1.3357884008517507
delete,12.889302950000001,1375791,9.36864898084084
delete,12.928530000000002,2805208,4.608759849537004
delete,12.953658650000003,10316292,1.2556506397841398
delete,13.2262608,3128750,4.22733065920895
delete,13.268077150000003,9777958,1.3569374249715538
delete,13.462288899999999,3582875,3.757398430031748
delete,13.488511550000002,2499750,5.395944214421443
delete,13.5983183,2322791,5.854301269464193
delete,13.632859399999996,8309333,1.640668318383677
delete,14.739427050000002,1316500,11.195918761868592
delete,16.087978500000002,5312125,3.0285391439395726
delete,16.22407615,1885000,8.60693694960212
delete,16.313947350000003,8963250,1.820092862521965
delete,16.57193715,8301834,1.996177850580968
delete,17.748409499999998,3232334,5.49089589751554
delete,18.05714135,3410291,5.294897517543224
delete,18.847772550000002,4955958,3.803053324907112
delete,19.255710500000006,4263750,4.516144356493698
delete,19.519055650000002,3206083,6.088131732709353
delete,19.959262300000002,6485584,3.077481118122902
delete,23.289819850000004,7799750,2.9859700439116645
delete,24.838839900000007,3847916,6.455140886651374
delete,25.05384135,8436583,2.969666907799046
delete,25.09286075,3305625,7.59095806390622
delete,25.667796200000005,4395958,5.838953920851838
delete,26.61840439999999,22731000,1.1710177466895424
delete,26.83306335,3117584,8.607005729436642
delete,27.273165900000006,3661334,7.448969665154833
delete,28.400775350000004,9917625,2.8636669918453266
delete,31.891027400000002,6999708,4.5560511095605705
delete,36.07925125,8403375,4.293423921936127
delete,43.416576400000004,8595584,5.051032762869865
delete,49.191772300000025,15825583,3.1083703077479057
delete,78.56011939999999,14369417,5.46717514009093
delete,85.3704627,26662792,3.201857581156542
delete,106.57387450000002,32226042,3.307073034286991
delete,115.63220154999998,25034625,4.618890898106122
delete,125.6287436,18234125,6.889759919930351
pragma,2.0172619,825333,2.4441793797170352
pragma,2.2031242000000004,1435542,1.5346985319830424
pragma,2.4281892000000003,724875,3.3498040351784795
pragma,2.7051012,383375,7.05601878056733
pragma,2.7466055000000003,451417,6.084408650981245
pragma,2.7473634,467084,5.881947144410855
pragma,2.7800491500000004,468750,5.93077152
pragma,2.9519534500000004,604542,4.882958421416545
pragma,3.1203717000000006,426875,7.309801932650075
pragma,3.20005525,615292,5.200872512563141
pragma,3.37516965,583875,5.780637379576108
pragma,3.4751681,429958,8.082575739955995
pragma,3.53359015,587209,6.017602165498145
pragma,3.6021938000000007,479292,7.515656009280357
pragma,3.6087283,635500,5.6785653815893005
pragma,3.7673034000000003,733500,5.136064621676892
pragma,3.8138719500000002,576209,6.618903817885524
pragma,3.8409222,496583,7.734703362781247
pragma,3.8421301000000003,675167,5.6906366869233835
pragma,3.8827481000000006,658500,5.89635246772969
pragma,3.8921389500000005,563083,6.912194028233849
pragma,3.9107171000000007,617500,6.333145101214575
pragma,3.9684516,441583,8.98687585346356
pragma,3.99475655,542375,7.365303618345241
pragma,4.080788,476667,8.561087719519078
pragma,4.0922382,598375,6.838919072487988
pragma,4.16154245,462208,9.00361406552894
pragma,4.2527856,705917,6.024483898248662
pragma,4.31985465,1436541,3.0071224211491354
pragma,4.4627458,461167,9.67707099597326
pragma,4.4889623,434041,10.342254072771926
pragma,4.7585306,428833,11.096465523875263
pragma,4.919304350000001,660375,7.4492589059246646
pragma,5.14614645,1442916,3.566490668895487
pragma,5.165239100000001,3491750,1.479269449416482
pragma,5.330669800000001,438583,12.15430101029908
pragma,5.51941185,4527000,1.2192206428098078
pragma,5.551262449999999,3988375,1.3918607076816998
pragma,5.5541005000000006,677791,8.194414649943715
pragma,5.678663100000001,579250,9.803475356063878
pragma,5.7978518,582291,9.956966190444296
pragma,5.89008245,894667,6.583547230422045
pragma,5.970934450000001,876083,6.815489457049161
pragma,6.028116650000001,2487417,2.423444340052352
pragma,6.15220245,862417,7.133674834795697
pragma,6.374149400000001,2586542,2.4643517870577787
pragma,6.3920621,534792,11.952426550883334
pragma,6.4294226,901916,7.128626834428039
pragma,6.53154785,617083,10.584553212452782
pragma,6.681100850000002,3742041,1.7854162608052668
pragma,6.738259200000001,641500,10.503911457521436
pragma,7.1239307499999995,725584,9.818202647798188
pragma,7.29318245,1057958,6.893640815608937
pragma,7.9326125,1225125,6.47494133251709
pragma,7.949763450000001,869625,9.141599482535577
pragma,7.980082200000002,695958,11.46632727837025
pragma,8.497111250000001,677667,12.538770885995632
pragma,8.603290049999998,6308708,1.3637166357992792
pragma,8.663801500000002,6367000,1.360735275640019
pragma,8.9943282,690458,13.02661161142314
pragma,9.1161619,1360917,6.698543629038362
pragma,9.2406777,6511750,1.4190774676546245
pragma,10.836513900000002,1261834,8.587907680408042
pragma,11.28623075,7074916,1.5952459011527487
pragma,11.993492800000004,5025459,2.386546741302636
pragma,13.287565850000002,5920542,2.244315782237505
pragma,14.64092955,5655958,2.588585267075887
pragma,14.805001749999997,6376750,2.321715881914768
pragma,16.904895350000007,5488917,3.0798234606207395
alter,3.46492385,1042375,3.324066530759084
alter,4.971609400000001,1192583,4.168774332687956
alter,5.55122875,1903625,2.9161356622233896
alter,5.6217582,1888417,2.976968646225913
alter,5.903543,1873416,3.1512184159844905
alter,6.115639999999999,1860875,3.2864324578491297
alter,6.37148905,564083,11.295304148502968
alter,6.375172050000001,594125,10.730354807490007
alter,6.668519100000001,2837750,2.349931847414325
alter,7.09724915,1925750,3.685446786966117
alter,7.304487999999999,2712541,2.6928580987347286
alter,7.672191600000001,1163750,6.592645843179378
alter,7.734345449999999,2073083,3.730842156343957
alter,7.951732500000003,2228875,3.567599125119176
alter,8.7682663,3179250,2.757966910434851
alter,9.5852439,837041,11.451343363108856
alter,9.859350850000002,1199125,8.222121004899407
alter,11.709103400000002,2566209,4.5628019385794385
alter,11.79882515,2797417,4.2177570058378855
alter,11.82283535,2979583,3.967949659398647
alter,12.4566198,2395917,5.199103224360443
alter,12.771600450000001,2384666,5.3557187673242295
alter,13.004507000000002,2364917,5.498927446502352
alter,13.598387549999998,1511083,8.9991003472344
alter,13.9467695,2622500,5.318119923736893
alter,14.095310500000004,2649709,5.319569243264073
alter,14.158735750000004,2585041,5.477180342594181
alter,14.352889500000002,2474250,5.800905122764475
alter,14.38540675,2664792,5.398322552004059
alter,14.706412850000001,2871583,5.121360883526613
alter,14.709815750000002,3159291,4.656049648481258
alter,14.761519100000005,2709625,5.447808866540575
alter,15.24374915,2539750,6.00206679791318
alter,15.348978350000003,2638708,5.81685368369672
alter,15.39176765,2709459,5.6807531134444185
alter,15.530171050000002,2885208,5.382686811488115
alter,15.979225050000004,2718875,5.877145896740381
alter,16.3730809,3157667,5.185182889772735
alter,16.499663899999998,2374625,6.94832400905406
alter,16.74933375,2872000,5.8319407207520895
alter,17.339426049999997,4520625,3.835625837135351
alter,17.48550565,3023292,5.783598028242062
alter,17.49450185,3017250,5.798161189825171
alter,18.229017849999998,2769083,6.583052169256031
alter,19.04367245,2709417,7.028697483628396
alter,21.631047099999996,3018250,7.166751296280957
alter,24.019076599999998,3594042,6.683026130468146
alter,25.79274294999999,3998334,6.450872525907038
alter,26.177655599999998,3112125,8.411505193396794
alter,27.53836455,3795625,7.255291170755805
alter,27.796238699999993,3957708,7.023317207838474
alter,28.029046549999993,3724000,7.526596817937699
alter,29.764291150000005,3961458,7.513468816279261
alter,30.221336700000002,5768541,5.238991401812001
alter,31.3896981,4702334,6.675344222677505
alter,33.68630575000001,4943875,6.813745442593109
alter,34.02041225000001,6764667,5.029133326148945
alter,34.484359,5167125,6.6738000338679635
select,5.935180449999997,4020666,1.4761684880067127
select,20.64693675000001,4078417,5.062487908911719
create,2.0204815000000003,952666,2.120870798370048
create,2.13222485,941375,2.2650111273403266
create,2.21803265,877459,2.5277906432095403
create,2.2937860000000003,848875,2.702148137240466
create,2.6383607999999996,1093208,2.413411537420143
create,2.75371655,820416,3.356488110909587
create,2.7972265500000004,1233667,2.267408101213699
create,2.87786525,956541,3.0086167242177804
create,3.0076287,863375,3.4835716809034314
create,3.1552041,1007916,3.1304236662579026
create,3.5258558000000004,817417,4.313411392226978
create,3.620212950000001,1039792,3.4816703244495057
create,3.63163135,1106916,3.2808554126961758
create,3.7832719500000005,1117917,3.384215420286122
create,4.05382045,703000,5.76645867709815
create,4.136041850000001,621375,6.65627334540334
create,4.164303200000001,760209,5.477839909814276
create,4.3768031999999994,681917,6.418381122629293
create,4.42168425,1034750,4.273190867359266
create,4.52371315,704875,6.417752296506472
create,4.574863,646458,7.076813961618543
create,4.59199015,1224667,3.749582662062422
create,4.765700550000001,741792,6.424577981428757
create,4.801598350000001,1834667,2.6171497879451695
create,5.0432062,1155792,4.363420234782729
create,5.31391745,998959,5.319455002657767
create,5.3793736,969458,5.548846468851667
create,5.388425,687709,7.835327151455049
create,5.494554900000001,968792,5.671552717198326
create,5.74743385,620625,9.260719194360524
create,6.070424249999999,649375,9.348102791145331
create,6.3248311500000005,654709,9.660522690233371
create,6.394915600000001,712416,8.976378408121098
create,6.4096519,920417,6.96385649113391
create,6.4120877,1174583,5.459033290963687
create,6.640955300000001,804542,8.254330165485458
create,6.97166235,1266792,5.503399413636966
create,7.0018762,619291,11.306277985631956
create,7.2075198,915833,7.869906194688332
create,7.3259477,1064833,6.879902951918282
create,7.487524500000001,1101958,6.7947458070089795
create,7.6713941000000005,966750,7.935240858546678
create,7.696256999999999,962417,7.996800763078789
create,7.764131150000001,1213208,6.399670254399905
create,7.8156999,1379458,5.665775906189243
create,7.9487558499999995,1251041,6.353713307557466
create,8.31477085,1199625,6.9311416901114935
create,8.4058227,1344959,6.24987282140199
create,8.802835300000002,1213250,7.255582361425924
create,8.9540974,1188083,7.536592477124915
create,9.01392235,1685667,5.347392070913175
create,9.03699675,1591750,5.6773970472750115
create,9.0911584,955333,9.516219370627832
create,9.21749485,1067166,8.637358058633803
create,9.472244250000001,1114416,8.499738203686956
create,9.5069628,1288750,7.37688675072745
create,9.941213450000001,1367792,7.268073983471172
create,10.16955135,1132125,8.982710698906924
create,10.2170953,1175750,8.68985354029343
create,10.2492134,1254042,8.172942692509501
create,11.131227250000002,1887042,5.898770271143939
create,11.170654699999998,1009000,11.071015559960355
create,11.337306250000001,1467084,7.727782628670207
create,11.8021539,1294500,9.117152491309387
create,12.1471374,1541584,7.87964677889755
create,12.48512465,1489209,8.383728979612668
create,12.52526115,2149584,5.826830284371302
create,13.381894650000001,1412750,9.472231215714034
create,13.518665550000001,2173291,6.22036604854113
create,13.699691850000002,1404250,9.75587811999288
create,14.2310863,1979000,7.191049166245578
create,14.724102700000003,1610917,9.140199464031978
create,15.463907700000002,1812334,8.53259261261997
create,16.1733694,1843333,8.773981369616884
create,16.39920785,1987042,8.25307560182422
create,16.793108200000002,1850292,9.075923259680096
create,17.02455725,1792584,9.497215890580302
create,17.6954469,1950208,9.073620301014046
create,17.9032825,2516333,7.114830390095428
create,19.2452323,2017250,9.540330796876937
create,33.847433849999994,4312083,7.849439319697694
update,5.1745659999999996,1827375,2.831693549490389
update,5.240882550000001,3989792,1.3135728754782205
update,5.2938135,1962917,2.696911535230476
update,5.85353485,2115750,2.766647689944464
update,5.90506985,1793542,3.2924067850097742
update,6.1866138,1935333,3.196666310138875
update,6.654420200000001,1954708,3.4043039676514346
update,7.036344799999999,2309250,3.0470260041138895
update,7.2804888000000005,4023834,1.8093412402201485
update,8.751422300000002,3752042,2.332442520632765
update,8.824206799999999,1932792,4.56552324305978
update,10.00296265,4934833,2.027011380121678
update,10.028787450000001,2517750,3.9832340184688713
update,10.0755452,5545875,1.8167638470034035
update,10.671782349999999,6631625,1.6092258458522608
update,11.2205295,3025541,3.7086026928737703
update,11.357550800000002,3967709,2.862495913888847
update,12.104931950000001,3607084,3.3558774760998085
update,12.392808700000002,1979958,6.2591270622912205
update,12.552254399999995,2864250,4.382387850222569
update,13.86615915,3174208,4.368383908678952
update,14.3482847,3841333,3.7352358413082127
update,14.522341700000002,5367750,2.70548026640585
update,16.814282799999997,5162833,3.2567938571710524
update,17.303517600000003,2274250,7.6084500824447625
update,20.58016185,7192500,2.861336371220021
update,21.7913116,6284583,3.467423630175622
insert,1.4829651000000004,973958,1.5226170943716262
insert,1.6037023000000001,380500,4.214723521681997
insert,1.6136689500000003,379792,4.248822908328771
insert,1.6348509,885125,1.8470282728428187
insert,1.6829061500000002,881375,1.9094098993050632
insert,1.77919955,1100084,1.617330631115442
insert,2.17857045,425958,5.114519389235559
insert,2.4128609,457666,5.272099959359008
insert,2.6042126499999996,375000,6.944567066666665
insert,2.7023308000000004,458708,5.891178701919304
insert,2.7598228000000002,398250,6.929875204017578
insert,3.1433379500000003,528083,5.952355879662856
insert,3.9249904500000006,431417,9.097904000074175
insert,8.795551300000001,7373708,1.192826092381201
insert,8.82756805,4320875,2.043004727051813
insert,9.153269900000003,7657709,1.1953013492677775
insert,9.343733499999997,7722000,1.210014698264698
insert,9.918748750000002,8330917,1.1905950749479322
insert,10.039711300000002,8465500,1.185956092374934
insert,10.369874950000002,8677333,1.195053243894178
insert,11.220770350000002,8218458,1.3653133410184735
insert,11.243428000000002,10647750,1.0559440257331363
insert,11.555606599999997,8116500,1.4237179326064187
insert,12.167001249999998,8403708,1.4478134235506515
insert,12.288793550000001,7186958,1.7098741289430104
insert,12.349579400000003,16258208,0.759590441947846
insert,12.401729150000001,8654583,1.4329666894407278
insert,12.705334350000001,7292584,1.7422266716434123
insert,13.233443150000003,7304125,1.8117766536032724
insert,13.631007550000001,3924625,3.4732000000000003
insert,14.004315600000002,6634875,2.110712801672978
insert,17.3828901,12315792,1.4114309579115984
insert,17.511892800000005,11208667,1.5623528471315995
insert,18.11877435,15323750,1.1823981956113874
insert,18.319097799999994,13853500,1.322344375067672
insert,18.704965249999997,13093625,1.4285551365645492
insert,19.274545850000006,14738375,1.3077795788205961
insert,21.184632499999992,16057333,1.3193120239830607
insert,22.054542849999997,17391500,1.2681219475030905
insert,22.496397799999997,17399416,1.292939820508918
insert,23.384229100000002,14561417,1.6059034021208238
insert,23.755450900000003,16820125,1.4123230891565908
insert,24.844096849999996,17804459,1.3953862260010257
insert,26.53840519999999,18748500,1.4154948502546865
insert,27.71829550000001,17740667,1.5624156352182255
insert,27.858606650000002,21419833,1.3005986858067475
insert,29.060729249999994,13704000,2.1206019592819607
insert,31.378885450000013,13621042,2.3037066804433914
insert,34.10187650000001,11798333,2.8903978638338153
insert,34.53027590000001,23671167,1.4587483540629833
insert,35.15312440000001,13477834,2.6082176409058024
insert,38.78479745,28996708,1.3375586445882062
insert,40.92118990000001,7245542,5.647774852454103
insert,43.71380675,8543708,5.116491194455616
insert,44.95323840000002,17633625,2.5492908236394967
insert,46.345855650000004,14529125,3.189858690733269
insert,46.4366627,7390583,6.283220511832423
insert,50.066209500000014,17074958,2.932142468520275
insert,54.4382256,9847500,5.528126488956588
insert,55.57888509999998,9206000,6.037245828807297
insert,55.97719279999998,38103958,1.469065045683705
insert,59.0241866,18253791,3.2335303170722183
insert,63.67117970000001,10418166,6.111553578624108
insert,65.34957949999998,15180042,4.3049669757171936
insert,66.68848990000001,13859458,4.811767523665067
insert,74.33241114999996,17946000,4.1420044104535805
insert,96.65073580000002,16154833,5.982775297027214
insert,153.50371119999997,21205708,7.2387920837163255
delete,2.321817,696292,3.3345449897456816
delete,2.43465515,673167,3.616717916950772
delete,2.6235217,700083,3.7474438030919193
delete,2.6991393000000006,950875,2.838584777178915
delete,2.78180605,735375,3.7828401155872857
delete,2.8940525499999996,864667,3.3470139949830395
delete,3.1458004,1038292,3.029783914351647
delete,3.53395605,743875,4.75073910267182
delete,4.05400905,1842666,2.200078066236638
delete,4.30346735,959625,4.484530259215839
delete,4.800827899999999,2936083,1.6351131422374634
delete,5.1484624,1372125,3.7521817618657187
delete,5.6581659,2016084,2.8065129726737577
delete,5.988823849999999,1859958,3.2198704755698784
delete,6.377039300000001,1870292,3.409649028066206
delete,6.41858005,1834208,3.499374144044732
delete,6.713165350000001,1859292,3.610603041372738
delete,7.001055450000002,3802584,1.8411310440479427
delete,7.18861055,3750500,1.916707252366351
delete,7.851646400000003,2666042,2.945057279667763
delete,7.9754814,4598583,1.7343345547965534
delete,8.1257448,1962125,4.141298235331592
delete,8.9036221,1820250,4.891428155473149
delete,9.506516400000002,3014541,3.153553526059192
delete,9.548600149999999,4134250,2.309632980588982
delete,9.7296084,1266208,7.684052225226819
delete,10.4025134,1737625,5.9866273793252285
delete,10.881720399999999,2369166,4.593059498574603
delete,12.6299419,1330291,9.494119632471392
delete,15.046963650000002,2943125,5.112580556381398
delete,16.2357039,3154208,5.147315554332498
delete,16.9052865,3013750,5.609385815014517
delete,17.64537915,2473291,7.134372441415102
delete,18.171665750000003,8485792,2.141422480070217
delete,19.00589305,4467250,4.254495058481169
delete,32.91557235000001,13295125,2.4757625332593722
select,2.14987585,1228292,1.7502970384892194
select,53.15065125000001,19894709,2.6715973201719114
select,0.8321320999999999,802500,1.0369247352024922
select,0.8653012000000001,455250,1.900716529379462
select,0.8686525500000001,406625,2.136249738702736
select,0.8835071,523375,1.6880957248626702
select,0.8841768999999999,519458,1.7021143191557353
select,0.886158,494416,1.7923327724021876
select,0.9656903,411833,2.3448589598210927
select,1.0179117500000001,558875,1.821358532766719
select,1.0227793,388667,2.6315053760674307
select,1.0542315999999998,437584,2.4092096603166473
select,1.0543156500000002,391958,2.6898689400394944
select,1.0886712,498459,2.184073715190216
select,1.0904159500000001,350541,3.110665942072397
select,1.0941052,478583,2.2861346934596507
select,1.09770635,389958,2.8149348134927346
select,1.0982299999999998,543667,2.020041679925395
select,1.098645,564333,1.9468026856483671
select,1.11819355,518042,2.1584997934530405
select,1.1197831,465375,2.406195218909482
select,1.1264838000000001,591875,1.9032461246040127
select,1.1329208,367542,3.0824254098851287
select,1.1485971,473709,2.4246892079314515
select,1.1564363500000001,462542,2.500175875920457
select,1.1740405,377334,3.1114092554606794
select,1.1861663,427250,2.77628156816852
select,1.1948616,361334,3.306806445006559
select,1.2215247000000002,489666,2.494607957260664
select,1.2222285000000002,368292,3.3186398292659094
select,1.2305618500000002,306708,4.012160915267942
select,1.23431745,558166,2.211380574954404
select,1.2347779000000003,348292,3.5452376167124147
select,1.2378055000000001,361875,3.420533333333333
select,1.2478824000000002,713375,1.749265673734011
select,1.2776672,677250,1.8865517903285345
select,1.3000744000000002,656583,1.9800610128498608
select,1.3013507,779667,1.6691109153010195
select,1.3084991500000003,383834,3.4090235622691067
select,1.3109297500000001,500625,2.6185862671660423
select,1.3274496,665583,1.99441632373423
select,1.34242045,791542,1.6959560579223847
select,1.3608699500000003,585333,2.3249499857346168
select,1.3666977000000002,733500,1.8632552147239267
select,1.3820729500000004,594833,2.3234638125322578
select,1.39091515,375667,3.702521515065204
select,1.3933959,653542,2.1320678701598363
select,1.40150175,395000,3.5481056962025317
select,1.4069652000000001,452584,3.1087382673713613
select,1.4132126500000002,487500,2.898897743589744
select,1.41775855,567334,2.49898393186377
select,1.4222714,328417,4.330687510086262
select,1.42637505,553208,2.578370251334037
select,1.4283157,529875,2.695571030903515
select,1.4355097,554209,2.5901955760371993
select,1.4403861,518125,2.7799972979493366
select,1.4520758000000002,408833,3.551757808200415
select,1.45974395,409666,3.5632538458158596
select,1.4604102,536625,2.7214725366876316
select,1.46130675,434792,3.360932928848737
select,1.46163905,532792,2.7433577268427456
select,1.4756479500000002,509167,2.898161015933869
select,1.4760838,530167,2.784186492180766
select,1.4817245,279333,5.304509313256937
select,1.4897571,527958,2.8217341152137103
select,1.49772275,359750,4.163232105628909
select,1.5001117000000002,495667,3.0264506210822995
select,1.5012501,505667,2.9688512400453266
select,1.5050853499999999,440459,3.4170838829493775
select,1.5062689500000004,675333,2.230409220340188
select,1.5067127,287542,5.2399743341842235
select,1.5192480000000002,474542,3.201503765736226
select,1.5278113500000003,612417,2.4947239381010005
select,1.5302756000000002,599417,2.5529399399750092
select,1.5311343499999999,526042,2.9106693952193927
select,1.5528949,466375,3.3297129991959262
select,1.56023265,556375,2.804282453381263
select,1.5637731499999998,530000,2.9505153773584905
select,1.564845,549084,2.8499191380553794
select,1.5756046,715584,2.2018443676773094
select,1.5925323500000002,306292,5.199392573100179
select,1.595857,435375,3.6654768877404535
select,1.6066547,648125,2.478927213114754
select,1.6334957000000003,548792,2.9765297234653576
select,1.6374842000000003,353125,4.637123398230089
select,1.6497799999999998,558208,2.9554932928227466
select,1.6614106499999999,443875,3.742969642354266
select,1.6759616000000002,486417,3.4455243135005564
select,1.68151715,621583,2.705217404594398
select,1.6860180000000005,483500,3.487110651499484
select,1.6902384,527709,3.202974366554294
select,1.6953678,383000,4.426547780678852
select,1.70706135,483291,3.532160437500388
select,1.7100938,524042,3.2632762259513552
select,1.7154657000000002,687208,2.4962830758664047
select,1.7202639,404167,4.256319541179759
select,1.7277263999999999,510000,3.3876988235294117
select,1.7408837000000004,1017542,1.7108715905584246
select,1.7469621500000003,298125,5.859831111111112
select,1.7567871000000002,363542,4.83241853761051
select,1.7573607,799125,2.1991061473486626
select,1.7584507500000002,780584,2.2527373735562093
select,1.76804,426125,4.149111176298034
select,1.7701887500000002,636500,2.7811292223095054
select,1.7751112,723334,2.4540685215958327
select,1.779655,675667,2.6339232195741396
select,1.7846397,402292,4.4361799389498175
select,1.7868020500000001,631000,2.831698969889065
select,1.7923400999999999,707584,2.533042154712373
select,1.7940439,757083,2.369679282192309
select,1.8063155,425708,4.243085636163755
select,1.8092460500000003,536791,3.370485067745175
select,1.8163247500000006,504708,3.5987635424839723
select,1.8202619000000002,356375,5.107714907050158
select,1.8216359999999998,636834,2.8604565711001606
select,1.8256644000000002,686125,2.660833521588632
select,1.8315336999999996,460416,3.9779975066027236
select,1.83369075,493000,3.7194538539553754
select,1.8428924500000001,604708,3.0475741184174843
select,1.84346255,624875,2.950130106021204
select,1.879194,565292,3.3242890400005662
select,1.88928515,633417,2.98268778703445
select,1.8957281999999998,872875,2.1718209365602172
select,1.8984593,687667,2.7607247403176247
select,1.9048191,332208,5.733814658286375
select,1.9089255500000002,648000,2.9458727623456795
select,1.9101645499999997,812500,2.3509717538461534
select,1.9121904,432167,4.424656209289465
select,1.9147821,701584,2.7292271488517414
select,1.9262366500000003,944458,2.039515415190512
select,1.9274268999999997,539041,3.575659179913958
select,1.9326320000000003,306916,6.29694118260371
select,1.9437384500000001,470333,4.132685671641156
select,1.9472119499999998,508791,3.8271352087595885
select,1.9483711500000003,492625,3.9550797259578796
select,1.9494736500000003,299625,6.506378473091366
select,1.9508008000000001,499667,3.904201798397733
select,1.9656332500000004,455125,4.31888656962373
select,1.9659508000000003,575833,3.4140988793625935
select,1.96708605,352125,5.586328860489883
select,1.9718364,382875,5.15007874632713
select,1.9835347500000005,624750,3.174925570228092
select,1.9964505000000006,407250,4.902272559852672
select,2.0150193,572917,3.517122550037789
select,2.0299905000000003,349083,5.815208703947199
select,2.0423317500000002,652292,3.131008428740503
select,2.0556163,534375,3.8467673450292397
select,2.0642634000000006,924708,2.2323408037996866
select,2.0737787500000002,779375,2.660822774659182
select,2.0775508000000005,429750,4.834324141942991
select,2.0823058,576167,3.6140664078296743
select,2.08787705,626667,3.331716924618657
select,2.0917353000000003,777500,2.690334790996785
select,2.0984803,569416,3.6853202228247888
select,2.1043944,551500,3.8157650045330915
select,2.1122878000000003,587375,3.5961486273675254
select,2.1140495,862250,2.4517825456654103
select,2.12122635,580875,3.6517776630083927
select,2.1226412999999997,599667,3.5397000335186024
select,2.1308717,324875,6.559051019622933
select,2.1413322000000004,491375,4.357837089799034
select,2.14214685,328500,6.52099497716895
select,2.1664636500000003,683375,3.1702413023596128
select,2.1680231500000002,1292458,1.6774418588457036
select,2.1699319,787709,2.754737980650215
select,2.1725804500000003,689333,3.151713975683741
select,2.1803199999999996,601084,3.6273133206007806
select,2.18689765,721792,3.0298169694316366
select,2.1966967,617834,3.5554804364926498
select,2.2054082999999998,616750,3.575854560194568
select,2.2304806,828708,2.6915157087900683
select,2.2338371500000003,738417,3.0251702628731465
select,2.2355515,668500,3.344130890052356
select,2.237893,518542,4.31574105858349
select,2.240857,704959,3.178705428258948
select,2.25197945,854875,2.634279222108495
select,2.2700068000000004,911709,2.4898369984282267
select,2.2714454,475458,4.777383911933336
select,2.2784861,829333,2.74737180360603
select,2.28638865,804166,2.8431799528952975
select,2.2988277000000004,1177042,1.9530549462126248
select,2.3051053,687000,3.3553206695778752
select,2.31731065,415792,5.573244915727094
select,2.3197924000000003,489625,4.7378961450089365
select,2.3208902000000005,845959,2.7435019900491637
select,2.3220058000000003,625917,3.709766310868694
select,2.3462314,492917,4.7598914218823865
select,2.3766154,854917,2.7799369997321377
select,2.37906965,703791,3.380363843811586
select,2.3921346,680959,3.512890790781824
select,2.39344665,760792,3.145993451561005
select,2.39467735,586416,4.083581194919647
select,2.4027322,614416,3.9105951016900606
select,2.4206090000000002,933584,2.592813287288557
select,2.4220504000000003,669833,3.6159018740492037
select,2.4610402000000002,705708,3.487334988408804
select,2.4683874,543584,4.540949328898569
select,2.4838934,342250,7.257540978816654
select,2.48600435,765333,3.2482649382687017
select,2.4899460500000004,412708,6.033190657801643
select,2.5061970000000002,1018333,2.4610780559993635
select,2.5183391000000004,653667,3.852633068519599
select,2.524635,356541,7.080910750797243
select,2.52818305,842208,3.0018511460351833
select,2.5462529000000003,1396000,1.823963395415473
select,2.5464218499999998,407542,6.248243984669064
select,2.5483566000000004,365250,6.977020123203287
select,2.55403745,320125,7.9782505271378374
select,2.5695212,423250,6.070930183106912
select,2.58134235,419500,6.153378665077473
select,2.58536065,644500,4.011420713731575
select,2.5978429500000004,948542,2.7387748249418586
select,2.6003444000000004,851292,3.0545857355642956
select,2.605992,911667,2.858491093787534
select,2.6066331000000003,621792,4.192130326540065
select,2.6149569,825833,3.166447574751796
select,2.61543165,694042,3.768405442321934
select,2.6204292000000002,781458,3.353256604961495
select,2.6465755000000004,681834,3.881554014613528
select,2.6635435000000003,415125,6.41624450466727
select,2.66840295,702792,3.7968601663080963
select,2.67226375,328584,8.13266546758211
select,2.6820564000000005,396667,6.761481040772235
select,2.6864071000000003,363417,7.392078796534009
select,2.6888656,630375,4.265501645845727
select,2.6939936000000007,611500,4.405549632052331
select,2.7047546500000004,876125,3.0871789413611075
select,2.7154110000000005,470000,5.777470212765959
select,2.72065855,640292,4.249090336908785
select,2.7329711,950791,2.874418352718947
select,2.75507605,344958,7.9866999750694285
select,2.7627586,752708,3.6704254505067038
select,2.7645840000000006,894625,3.090215453402264
select,2.77143075,789083,3.5122170291338173
select,2.7803188,843500,3.296169294605809
select,2.7845141499999997,525583,5.297953225275551
select,2.824692,269583,10.478004918707782
select,2.830105,634792,4.45831863035451
select,2.8315084,368500,7.6838762550881965
select,2.8369115,918542,3.088494048176349
select,2.8483851000000002,267209,10.659764828280485
select,2.8500283500000005,916250,3.1105357162346525
select,2.85767345,508458,5.620274339276794
select,2.8765675,841541,3.41821432348513
select,2.8849495000000003,423833,6.8068071622549455
select,2.8872131,372625,7.748307547802751
select,2.8878559000000004,806667,3.5799851735598462
select,2.89539555,1111666,2.6045552800931215
select,2.930250675,290666,10.081160765276984
select,2.9384189000000003,392917,7.478472298220745
select,2.94191285,631667,4.657379362860494
select,2.9464447000000002,352042,8.369582890677817
select,2.9580962,626000,4.725393290734824
select,3.038189600000001,543791,5.587053849732712
select,3.0503562000000004,293167,10.404841609048768
select,3.0555037499999997,842375,3.627248849977741
