Time, Energy
2.967511237802873,3.3833337500000003
4.526829926555764,3.3881466000000007
4.421052078917333,3.3892890500000004
2.424509482282323,3.3920899999999996
3.139441349820872,3.3956982500000006
0.7696557713252872,3.3997304
2.8276384470125016,3.4155525499999997
5.492417169413085,3.4167393500000003
4.566314147319193,3.417315350000001
4.985662570647219,3.4182948999999994
2.8612555644218274,3.4207512
1.4171480487571513,3.4214672999999993
5.233444527867956,3.42245815
2.901388239392969,3.4310105500000008
4.897688754564486,3.4322562000000008
5.041439999295715,3.4359531
4.07680753883308,3.447112
2.4366071630204655,3.45267235
0.626421078375869,3.45776605
1.0042071301265374,3.457819550000001
5.122104441237017,3.4636080000000002
2.990339476236664,3.4684200000000005
2.134137845112667,3.4687743000000006
2.9625672009191266,3.47336415
4.888621948700075,3.4784549499999997
3.4382000694938655,3.4929258999999995
3.406909485491344,3.4929339500000007
2.954883748052045,3.4964903
3.0916856321839083,3.4966964500000004
5.185546109198112,3.49679005
3.027424918883842,3.49894635
1.5943617789659517,3.50314605
2.7949493769315126,3.5045171500000003
1.6054563508293573,3.5328067000000005
5.710458308096104,3.5354875000000003
4.299707849041599,3.5468978
4.562099893030528,3.5483648000000003
3.0334482858723644,3.5527989
2.7004729342567115,3.5582106499999995
5.542659478396263,3.55977305
3.588468915483901,3.5603568500000002
1.9859953643026766,3.5609731
5.240305374491055,3.5638426000000005
5.692818668875473,3.567023400000001
5.014184507820308,3.5671760999999997
4.892742742948685,3.5672204499999993
4.698667142147862,3.57725505
1.9454020557919924,3.5787285500000006
5.63857242395693,3.5849536000000004
3.878855763337863,3.5885893500000003
3.177213358080354,3.5897205000000003
1.2584913955423216,3.5925209999999996
5.046265418159275,3.5977753000000003
4.680724898705983,3.6020144
3.0826351758793966,3.6039858499999995
5.580828866030288,3.6166115
4.98576305732484,3.6202872
2.7602607219853,3.6284786500000004
2.675903652046247,3.64524975
5.331297236586565,3.6454984000000006
5.091313479466283,3.6470809500000003
4.366155153328347,3.6484684000000005
2.472328778344011,3.6521438500000003
1.3575269745953626,3.6541802500000005
5.776000369863404,3.6542790500000004
5.3724851845052335,3.6579908500000005
2.5521615075000468,3.6592662
0.7327155978395636,3.6610743
3.062460142804726,3.6641079999999997
4.401925783035403,3.6693705000000003
2.9543653999023,3.6831098500000006
0.7730587104048459,3.6893910000000005
3.008453856552772,3.6897423
5.4746663740318215,3.6917482
5.658387973833796,3.6961099500000003
2.9828047125163635,3.7027792000000006
2.6425294068961187,3.7036159499999997
5.144084328937269,3.7058858000000003
2.2180577654356557,3.7109038
2.856547191241223,3.712203050000001
5.546399179716629,3.71886065
2.7540795250401087,3.7268452000000005
2.639565640481245,3.7297062499999996
2.7904432432432436,3.7297762000000008
2.689558363374189,3.7304174499999996
5.123437386350694,3.733279750000001
2.486047662175479,3.7386029999999995
2.7133600290170476,3.7403668000000003
1.4421626111618513,3.750163599999999
5.224397947070832,3.75416355
5.000878029294276,3.7556594000000008
4.220712316413586,3.7629423000000006
3.861662487205732,3.7728442500000003
5.584665295293756,3.77639535
4.181613850504944,3.7820941000000006
1.2577506017096856,3.7886592500000003
3.1521241504477535,3.7966011500000003
1.4767221314663554,3.7966526000000003
5.591839323156152,3.8003538
2.518837662268808,3.8007144500000005
3.1246369460472847,3.8008615
4.895933456443236,3.8125025499999996
6.086549584864223,3.81347895
5.6732333569341895,3.8140693999999997
5.054879478466133,3.8288589
2.6403907650756517,3.8303277500000004
3.1328633031408573,3.8316234000000002
2.7472665579996884,3.8394204000000003
5.847218344433873,3.8408915500000007
2.267105906644053,3.843027900000001
6.733569547145045,3.8473933000000002
6.295588990825688,3.8599829999999997
5.781495006596188,3.8740873000000002
4.996444042949384,3.87994865
2.8155101665006446,3.8835289000000004
2.6117489618130083,3.8842139500000004
2.892598164457217,3.9003070500000003
5.864410680569085,3.9010529
2.792592392857144,3.9096293500000017
3.297320031578496,3.9218884999999997
5.275740518828451,3.9403186999999997
7.033217314670444,3.9424137000000004
2.282417029468401,3.9576175499999997
2.0445597898792385,3.959885
5.414636186456662,3.9617052000000004
2.8939202332149043,3.9708203000000006
1.3542454107926236,3.9745410000000008
6.441411294372253,3.9765022000000005
5.091042461618673,3.98395455
4.528073585800914,3.989042650000001
3.2993342567707256,3.9897199499999996
5.379583302474331,3.9950130500000003
5.213944324657523,4.0093042
2.6960975296140925,4.0258344
2.518640808846226,4.03906115
5.0168814656884155,4.04256295
2.7818881370449677,4.059818
6.335741075937075,4.07784135
2.2424636285807136,4.0782946
7.105854616724739,4.07876055
5.897492120197874,4.08082275
2.8680944958201513,4.0957594
4.503412996813022,4.10354595
1.4726318913345589,4.1062499500000005
1.981312232643723,4.1143593
2.9670343361556477,4.117501900000001
2.5488611163175663,4.12044555
4.9167181468562315,4.12431035
2.425856038761231,4.13659155
5.8258688224956074,4.1436492000000005
4.227712536666242,4.1436867500000005
2.2615523766888033,4.1474993499999995
2.9760361875728503,4.14896645
5.413294201277727,4.1578592500000005
4.21290437288012,4.1584905
5.156393063941787,4.163142850000001
5.303085342982704,4.16800235
5.499312033120569,4.16824755
3.040369547775346,4.168346649999999
6.315307610753503,4.16968185
3.1665674414933265,4.1720856
6.80663072591728,4.175303
1.631523571058674,4.18390515
2.891140643488418,4.18793865
5.849921119490036,4.19755825
3.967324779519207,4.20024245
3.89991349184517,4.210607899999999
2.1207539070849317,4.216854050000001
5.538355890440778,4.223456049999999
5.843813992053896,4.2287299
7.530538820912125,4.2312215
6.037497494224277,4.246624800000001
2.152343025015002,4.253748699999999
5.718963181907181,4.2644364
3.3885106926947945,4.2676869
2.960068280433436,4.2718699
7.297003755868545,4.27421995
6.700105686925933,4.2855551
6.644738292138936,4.29305245
4.1342679400683435,4.2937804
5.369639117796555,4.320771400000001
7.6326442365380425,4.325480550000001
4.690580935990987,4.32549895
6.820940768472906,4.3270343
5.171550729818289,4.3402239499999995
3.3348593860687483,4.3639403
3.037143701672486,4.3771558
6.438450874975966,4.38672905
6.062842726488351,4.3917717
4.4949706876964,4.39570825
7.060957254665864,4.39809375
1.1161079168139432,4.40174435
1.2181981908706943,4.4033808
3.741004497241681,4.403783300000001
6.066385148593737,4.4160736
3.015501441336677,4.42386425
5.768600879622088,4.4266801
2.321468268932545,4.43855215
5.812535102761004,4.443921400000001
2.516349932374834,4.44848645
3.91616385012636,4.4551259000000005
5.79613667540079,4.46616095
2.6586118974446733,4.4742205
6.936853486654351,4.4797575499999995
3.4195953455546584,4.5013262
7.397785851958171,4.509875200000001
2.981043201868532,4.5130490000000005
2.299300053175992,4.5141974000000005
5.090541657271703,4.51531045
7.869190180317184,4.5277353
4.457174708410068,4.537961
5.744811989383347,4.5431869
3.528502198299589,4.544855500000001
5.965537874483488,4.546235
6.1139704824340235,4.546501300000001
3.1761561665357427,4.54865265
5.1495588293510535,4.5528537
7.88832864538395,4.57128645
3.2890068655643425,4.575008550000001
2.7752582182095336,4.58068025
1.4239309032705438,4.5833374000000005
4.591160946301165,4.5848481
5.248413220775505,4.585145
5.596269985268079,4.592674099999999
2.233346937009551,4.59408845
4.8875299800929,4.6034423
3.172471706835211,4.6118475000000005
6.533159840981867,4.6129530999999995
4.725446831003229,4.613019
3.892964243597709,4.618351950000001
2.4803524672546935,4.624721350000001
2.8197280512245597,4.65560505
1.1504984461913967,4.6584636999999995
3.0372739312507853,4.6715794000000015
2.8030840060317925,4.67320635
5.303740128021114,4.67812155
3.0790518579414665,4.68169835
5.322626712500058,4.6823573000000005
5.518205185266298,4.686562
2.8419735842398017,4.6868890500000004
6.558551463180501,4.69373885
1.5554988411134982,4.69715385
4.712418655967904,4.698281400000001
5.327922492917847,4.7018916
5.063132226503,4.70344225
4.7737719550675255,4.7278244
1.469668969268426,4.728476200000002
3.021022254082039,4.7411167999999995
3.9511455906821955,4.749276999999999
6.589809814461591,4.7504291499999995
1.5024687781873998,4.75894515
1.52038999880559,4.77345445
5.19513058878015,4.77865775
3.244817586148362,4.7788051000000005
5.344711383964437,4.7899731
4.640756688211067,4.797772050000001
6.369154795494081,4.8036674999999995
3.4705154151624553,4.8066638500000005
2.75192210229081,4.81632325
1.1087557792413218,4.819068400000001
6.59188599726776,4.82526055
1.9714737720199766,4.828302900000001
6.337560229696474,4.828428700000001
4.938106246659289,4.8317345000000005
1.7110500801639221,4.83663895
7.163597845113067,4.8455722
4.871189195979899,4.84683325
3.071888149260812,4.857039150000001
6.633465363946441,4.865925450000001
1.4347015512464067,4.86925655
1.5694336822099944,4.87551165
1.9712892653415952,4.8857576499999995
1.5337766770373653,4.8874438
6.237104862107445,4.890669850000001
7.369810984361564,4.919039300000001
1.558494474110993,4.925037350000001
5.69402772563177,4.928892750000001
1.443800369595009,4.9400828
3.3243072020841127,4.9408912
6.139720822274575,4.9411982000000005
5.166885628508028,4.94793885
4.506153088101726,4.961274550000001
7.1558887045224875,4.963803850000001
3.1553701769699005,4.96707645
7.260259655234901,4.9681376
7.161310574734843,4.9687536
3.1546971210036783,4.969174800000001
7.260864222007762,4.9806479
7.301926204133728,4.9887417
2.2626355386355885,4.995994300000001
5.0804481532837515,5.037899400000001
2.5706927088407943,5.039413750000001
1.502408316563349,5.049094050000001
5.4603073698275315,5.05101365
4.682739995442158,5.05482115
7.657144920993228,5.0881728
4.313709178129412,5.09323525
6.740221745123407,5.095324550000001
1.5194364185954519,5.101064099999999
1.4212866726981694,5.105617049999999
5.136232166083041,5.13366405
5.845940917534888,5.151495750000001
7.195326159959898,5.15305515
6.165378867134957,5.15656875
5.712915897152336,5.1659042
6.931143673123675,5.17178375
2.9979105427867307,5.17489125
4.918005694784627,5.17640755
5.536627949874195,5.177671750000001
6.83683854516562,5.18004695
5.046602358662613,5.18853805
7.290024491228071,5.194142450000001
1.5685458968544002,5.194959700000002
5.229785858077504,5.19579225
3.870620791065612,5.19872755
7.340626979949681,5.202060100000001
1.596959646746114,5.21979675
7.623379892864059,5.235668700000001
6.249045664975636,5.24008725
4.874536676074244,5.245406050000001
6.595637669938059,5.247383800000001
6.646549652558433,5.26074405
7.5623941218637984,5.2747699
4.3391991806204055,5.27664845
4.4712543351817695,5.278127950000001
4.3202635731807035,5.28368235
8.364721522574396,5.283718550000001
1.4721451449386136,5.287087100000001
4.71641768427208,5.291033
5.972829770050377,5.2951644500000015
2.7621049995256817,5.29921445
1.3588514871794874,5.299520800000001
5.199948148734038,5.3251785
2.7427356167738113,5.33130755
5.4033688393874195,5.33650215
4.876275410846888,5.346021650000001
5.46712466720567,5.3555078499999995
5.609076500588466,5.361576
7.159505473965288,5.362469600000001
5.484459204472122,5.36265485
1.800803251348993,5.363391750000001
5.025096058940475,5.371199550000001
7.011489250814332,5.381318
1.2582438420182682,5.388009
7.209281538438905,5.390141900000001
7.835124510891446,5.410482550000001
2.404070424881977,5.410661
4.753423427379515,5.41236675
3.9057596538669554,5.4163122
9.956751665518034,5.4177175
5.4672818949225155,5.424227050000001
3.3609625422044207,5.43411515
1.2425086690042473,5.448245199999999
5.377307228684101,5.4557245000000005
5.631008147739087,5.47568805
5.621877476685789,5.4761809
1.6531094644001358,5.4823309
8.291641372092636,5.4825079
1.6137151749255052,5.483202450000001
5.020431515151517,5.487959200000002
7.819779687895932,5.493066800000001
1.9342926692444857,5.503141950000001
7.243544895018852,5.510222550000001
3.8295550035545287,5.5161523
9.248787514643848,5.518446300000001
5.930114263245932,5.519946050000001
1.1193805775725745,5.520692099999999
7.672580320434763,5.5258614
6.115519169849406,5.538623900000001
1.9023900120130424,5.542613299999999
5.633442996825397,5.54542045
6.886367851047324,5.5478301000000005
2.113340403512936,5.5646894499999995
4.740338718717048,5.565356750000001
8.95703662311558,5.57015715
6.47460075318656,5.587580450000001
8.700993244010888,5.590744900000001
4.6378196754466385,5.595334650000001
3.4490763076923088,5.604749000000002
10.139346116703258,5.6066325500000005
8.353316828881004,5.6078656
7.14840284493644,5.610302450000001
4.970247658747833,5.613482200000001
7.617894995299572,5.6156608
1.0780427961111791,5.6281466500000015
1.5785550618125403,5.6326128
7.0702569951433505,5.6411813
8.390111547942908,5.6531816500000005
5.746774909969477,5.6538668
5.919972491296239,5.655551000000001
5.401227298063964,5.65890905
7.22082484010623,5.660823400000001
8.40479614102914,5.669741000000001
6.405334180815792,5.683670800000001
9.561263741339495,5.692537400000001
3.578777694353199,5.71978145
2.764623151334356,5.7347518
8.105026719234033,5.737686199999999
5.823130915546539,5.740151300000001
2.150283915901126,5.741974100000001
1.3826763753079625,5.745769750000001
1.50189811136119,5.7554612999999994
6.128793043016463,5.770258650000001
8.178912849557522,5.7763572
1.4057765199170602,5.782426950000001
5.3611950676158635,5.7829442
6.087175453350854,5.7904256499999995
8.611373126648804,5.7907867500000005
4.9353884617580865,5.790854150000001
2.6577506187977042,5.8004291
5.867098472305613,5.804520000000001
5.944350172576733,5.8056506500000005
6.301933446260123,5.80749005
5.983948944930519,5.8134064
4.758832461161079,5.8200521
6.059983726336421,5.8314678
8.49797595628415,5.831735999999999
6.570295894263218,5.840993050000001
4.1995898677082915,5.850906400000001
4.416957847779961,5.8537589
8.162355400696866,5.856490000000001
1.7993324124170216,5.86155025
9.521356826293607,5.871506549999999
2.0766709218725827,5.879142600000001
5.317818713323427,5.8830603
1.6635564219860657,5.9093683000000015
8.225255962506509,5.92321245
8.272851256983241,5.9233615
5.239998408136192,5.9251282
3.2892211094123107,5.93553435
6.781726041384698,5.9376792
5.487710587401043,5.94342105
7.991187409568858,5.953770250000001
5.107590280453865,5.964388550000001
7.624212308673471,5.977382450000001
6.904866850003349,5.9807609
3.5242497130307315,5.983883500000001
3.5224279909170484,5.992386200000001
1.6026271439505557,5.994759850000001
1.8615723907333108,5.99837345
6.0708894055184945,6.0008192000000005
3.712085851244782,6.001514800000001
8.036147731005803,6.0177406499999995
1.1550874797588082,6.0183419
4.077743776460626,6.0197692499999995
6.471333713807895,6.021038900000001
1.2456056927557067,6.0238002
2.7752217451205508,6.04304535
1.4993478330956662,6.0457453
7.301076305463327,6.04711645
5.11495680304472,6.047797050000001
7.259034422959995,6.052822450000001
6.1048896156332395,6.0631688000000015
5.1962103618068936,6.06787465
1.468286397684737,6.0698343
6.084650983880468,6.0742584
6.191410957384105,6.0820273
4.505570201739775,6.085898950000001
5.368386418540817,6.1177219
0.6186056222583304,6.1393255166666645
5.607680996899517,6.145782850000001
4.500554486924264,6.160507500000001
7.384677784431139,6.166205950000001
5.692130554915956,6.18023075
8.318638587047941,6.181788300000001
0.8719845657521874,6.187748100000002
2.3117038973162205,6.1910320000000025
5.735422237648964,6.1964068
6.80086439051145,6.199838
7.419612690736761,6.21083165
3.2875392992521966,6.212354525
6.471607656250002,6.212743350000001
5.451266040932882,6.21557715
3.0930021721005643,6.22131715
2.6838442902479693,6.23691865
1.211141321536941,6.24181785
11.444644764883849,6.245445650000001
2.147165308874064,6.252188950000001
2.1950341035793417,6.258408800000001
6.050815743871188,6.271162250000001
4.572547500454463,6.28839595
5.616736882044415,6.2914474
4.719134522975986,6.29512725
6.290287814621179,6.3081082
6.225356011878236,6.3143288
2.721526112846734,6.314846850000001
1.477707409545836,6.3241577
4.869959716794997,6.33358715
4.027264787869077,6.33371155
8.650275653808277,6.342088
1.996332810694523,6.350917600000001
6.704989684738162,6.35381585
1.5277892003250884,6.36139645
6.101411820597255,6.370130199999999
5.619696853685369,6.385380550000001
5.003853223372565,6.386588
1.5674659018511268,6.386965850000002
9.070161336851363,6.4454834000000005
5.931673394080672,6.455635900000001
6.317328408951939,6.4570993
7.046249794408568,6.469042150000002
6.12183652914056,6.4730769
1.585507343320086,6.482743150000001
1.263645985116785,6.496352200000001
6.359624216056687,6.499008100000001
5.9038583215708496,6.49990005
0.7648418266476696,6.50889955
1.5330448910307306,6.518825750000001
8.829230098394222,6.520015600000001
5.288656386418756,6.542067950000001
3.15655556525097,6.5476148
6.880542556464237,6.553145699999999
5.840218636534787,6.561000900000001
7.539388275967141,6.581576849999999
2.6446519567498132,6.596864799999999
4.0106300650909015,6.5978233500000005
3.0516603314883417,6.600103500000002
5.814769682180872,6.603153600000001
2.0384392761737287,6.6166047
8.228133376932757,6.61782185
5.852972031682805,6.618002300000001
6.799195241894657,6.6212807
1.95950079669519,6.640748199999999
5.8248313123561015,6.641035800000001
3.4950705473960233,6.643108550000001
1.6683118074705443,6.654895800000002
9.817867672857323,6.65979345
1.7031053789658956,6.6998735
2.1364275016036025,6.72129065
2.1244049451873805,6.733743350000002
8.936119350563288,6.742302050000001
5.660690100751426,6.755088300000001
5.700906188719031,6.7591369000000014
1.4741666018141697,6.7624931
7.104832836218627,6.7720922
7.466886469121714,6.777760050000001
1.2938975518595155,6.808058050000001
7.62910772304966,6.818835450000001
9.510764608688868,6.8267507499999995
7.08178703450448,6.835397500000001
6.997022179515517,6.83754605
7.3235331282599985,6.844757150000001
9.345814665757164,6.850482150000001
1.787115980383288,6.854856850000001
6.594506206991944,6.8654349
7.884785159973084,6.866339
10.41023620559335,6.886371250000001
9.231361497062482,6.8885158
1.3049983633908724,6.889357800000001
1.6330334172561092,6.8896994
5.783492228846354,6.911996149999999
5.506821234527034,6.9204663
1.7661390823828196,6.920764349999999
9.805148261606638,6.9232485
1.697839836198337,6.93723265
5.468331429696731,6.94204675
5.83575726710678,6.961328950000001
7.718023732812394,6.961333250000002
4.263409324045013,6.9616145000000005
7.152554583921017,6.972846650000001
7.508376469853602,6.97403535
2.030807253697714,6.9852154
5.178026545302035,6.987964299999999
1.4868620715310625,6.994570900000001
5.098470727784157,7.0018981
10.873369171185127,7.0187598
2.4033375711169103,7.022852800000002
1.4832790209421323,7.0296301
1.7192660909895339,7.04318845
8.263565519253207,7.08187565
4.870828716407569,7.08604265
10.793336683539154,7.109203900000001
7.019430750953665,7.11389825
9.663660112008943,7.12292925
2.8250833979783225,7.130629150000002
3.076312709264144,7.143582650000001
4.35226123949695,7.1449593
9.107290895397448,7.1587131500000005
9.409780443426635,7.19887725
8.172765855811596,7.202928250000001
6.3277379563114176,7.206236800000001
2.35658368380192,7.218314800000001
1.8973656116083468,7.2227187499999985
10.303692516037064,7.2280403
1.4832170840573475,7.228149949999999
8.24913927298646,7.2334640000000014
6.514304783342713,7.23494975
7.759496032171581,7.23573005
5.053624210145165,7.243526350000001
6.6063550894790835,7.244694150000001
6.67245946878234,7.253797500000001
4.7422118407544716,7.256964100000001
6.232139242407984,7.2596632
6.647588297142857,7.2707996999999995
9.818941989881957,7.27829075
6.611367555908729,7.2799420999999995
7.0404698177373675,7.28102155
10.564556360337487,7.289987600000001
6.684623224458845,7.29013645
9.247649689384307,7.2956280499999995
6.967163307542357,7.3018728
6.437346949025303,7.305848050000001
9.262182903904973,7.307093549999999
8.199468859089595,7.3142706
6.233881131784414,7.314418450000002
4.630368982689116,7.32234975
9.553340277569422,7.323428250000001
8.95621121124179,7.329539350000001
6.636842129058626,7.3397898999999995
9.953002268932167,7.343245450000001
7.278936637840912,7.34566265
7.399830153536372,7.349881300000002
1.3696588946370927,7.3518728499999995
1.6287967777654746,7.354831850000001
8.431582003152315,7.355501350000001
1.9721073249154308,7.3601510500000025
1.8478409731994871,7.38605135
8.418918450847531,7.3890069
10.548626929286037,7.3901887
2.8540992903692977,7.390333350000001
6.332824504658885,7.3911978000000005
6.6436408993243115,7.3929838
9.088379764044143,7.393778650000001
8.731978849365928,7.4130833
2.5507837770418478,7.4135342
2.015065965432337,7.420397799999998
1.944704311671305,7.425124150000001
6.625951362888461,7.425756700000001
5.787556536269563,7.43966085
1.6152903362026965,7.459006950000002
4.391290469381325,7.468671700000001
7.297230046262478,7.492430949999999
9.358573196226057,7.502843
2.4364112598806256,7.5516567
1.7342493892781892,7.557785999999999
1.758233556150634,7.5618688999999994
4.235533982322092,7.5644858
7.621867070994574,7.572957550000002
2.1493540533542004,7.578263450000001
5.568762664756509,7.587667449999998
7.87292143948072,7.587858700000002
7.399527241756904,7.6020893
1.7088458508147166,7.619386500000001
8.585576037332848,7.633289700000001
1.2081444942278055,7.6368819000000006
5.66958777310338,7.63859025
3.499885926858582,7.644188349999999
7.736342861530319,7.657695200000001
8.315659018399735,7.6916436500000005
9.176375143445823,7.700511200000001
10.997323057928535,7.7136983500000005
2.9005459586650635,7.7141238
11.288041913328982,7.71490255
2.000655716378501,7.7201963
11.99915490379215,7.7339592999999995
4.008432657818063,7.738780299999999
1.774520477941286,7.740087449999999
7.563755804878049,7.7528497000000005
6.763562944438404,7.77556105
7.2614630092214325,7.776119200000001
2.081469602427249,7.783743
9.248475122385404,7.79299635
6.000177134931948,7.79598215
7.339000258793083,7.79860515
8.433166638065666,7.813674649999999
10.704988437690936,7.8141919500000006
9.216194666273758,7.81878915
3.8474656914566694,7.8247833500000015
8.774156900249688,7.8258197
2.753925223716047,7.8284896
2.4258238839788997,7.832480749999999
7.013666159355416,7.8342651
8.707296077272709,7.8391090000000005
6.520973250236424,7.840107450000001
6.642642591053648,7.8493849
10.545443198100628,7.85284355
7.734945875330286,7.86289735
8.458768847112163,7.865952950000001
2.4785311756831248,7.86871685
7.718206526270155,7.869028
1.9734106998247831,7.890599800000002
6.636243264767895,7.891044050000002
7.358681024947769,7.90384155
7.605603237588666,7.9044426
8.942181191753743,7.916065900000001
8.654160327198364,7.934783249999999
6.744229960717697,7.940487749999999
5.3791572474968525,7.945235799999999
1.9599906102132365,7.9737317999999995
8.170991938579656,7.982037750000001
6.985525708061003,8.01589075
8.7056952626697,8.04333985
7.652311137525259,8.0473617
5.424093251502318,8.047770550000001
8.208100276750987,8.0760894
5.4394210254535516,8.07935155
8.211048825695062,8.084803950000001
8.530151446947709,8.09155665
6.852842654764313,8.0943516
1.6066644695456673,8.119412250000002
7.256396651411989,8.126257200000001
4.683360166750521,8.144948750000001
5.246065174690065,8.145827699999998
10.868756946832908,8.1846196
2.998675200015232,8.18988275
7.2847733295194415,8.200534900000001
9.763790933038889,8.206056199999999
5.678689853137148,8.21588305
10.245594248377092,8.221239
12.577127249475302,8.2217687
2.082236683345956,8.223187849999999
6.251430671351249,8.22922705
13.328024740674133,8.24117085
2.2708854241954914,8.247572
7.59236361778928,8.24942195
7.551934789070539,8.2570967
9.278157285093256,8.27031745
11.464860580912863,8.2890942
7.319303234776847,8.30679435
10.726133874035213,8.31320425
9.654419304347826,8.32693665
9.493499060631938,8.33766555
2.515293279373611,8.343333450000001
8.68658103272782,8.346362400000002
9.132576104746317,8.370006
8.836801218149414,8.3743449
8.182496528200755,8.39626425
7.841543160489959,8.40939635
6.842916280358536,8.421351249999999
10.5359428125,8.42875425
9.344527494813656,8.4412294
9.866038009049774,8.4490283
7.347070523564709,8.46443505
10.424960924385765,8.4772342
5.9186899546885705,8.493071500000001
9.487729650965095,8.5101045
1.163384119944735,8.525715099999998
10.104586196116324,8.532898649999998
2.1898940406697034,8.53456455
2.552918374743863,8.5367446
9.753542488617388,8.538816800000001
10.024022056019943,8.5442258
8.936634246932917,8.559061450000002
9.565983162918206,8.56315245
8.167208391632336,8.5864557
8.826098806008476,8.593310450000002
11.375650105372404,8.5933481
2.581151643041005,8.60760385
2.707426453784144,8.64819695
7.040349378326329,8.656700950000001
5.2642546886835335,8.6873363
